   730448.7500         2.1079        13.3342
   730448.8750         2.1589        13.3339
   730449.0000         2.2080        13.3337
   730449.1250         2.2709        13.3337
   730449.2500         2.3238        13.1577
   730449.3750         2.3259        12.8210
   730449.5000         2.2884        12.4996
   730449.6250         2.2058        12.4991
   730449.7500         2.0961        12.3462
   730449.8750         1.9839        12.1946
   730450.0000         1.8680        12.1946
   730450.1250         1.7481        11.9033
   730450.2500         1.6366        11.6292
   730450.3750         1.5559        11.4945
   730450.5000         1.5126        11.4937
   730450.6250         1.4854        11.4960
   730450.7500         1.4400        11.3636
   730450.8750         1.4322        11.2367
   730451.0000         1.5538        11.4935
   730451.1250         1.9920        14.9259
   730451.2500         2.5203        14.0853
   730451.3750         2.7675        13.3326
   730451.5000         2.7658        12.5004
   730451.6250         2.6263        12.1955
   730451.7500         2.4829        12.1951
   730451.8750         2.3947        13.5145
   730452.0000         2.3100        12.9865
   730452.1250         2.1960        12.3448
   730452.2500         2.1117        12.1950
   730452.3750         2.0175        11.6286
   730452.5000         1.9783        11.3643
   730452.6250         1.8978        11.1122
   730452.7500         1.9271        11.1111
   730452.8750         2.1079        12.1959
   730453.0000         2.5534        12.1944
   730453.1250         2.6086        12.0484
   730453.2500         2.5203        12.9878
   730453.3750         2.4063        12.8206
   730453.5000         2.3552        12.6585
   730453.6250         2.2550        12.4996
   730453.7500         2.1332        12.3451
   730453.8750         1.9960        12.1963
   730454.0000         1.8663        12.3464
   730454.1250         1.7582        13.1581
   730454.2500         1.6738        12.8213
   730454.3750         1.6444        12.5012
   730454.5000         1.6833        12.3440
   730454.6250         1.6757        12.1953
   730454.7500         1.6010        11.6277
   730454.8750         1.5184        11.3627
   730455.0000         1.4516        11.2346
   730455.1250         1.4006        11.1098
   730455.2500         1.3594        10.9883
   730455.3750         1.3321        10.9896
   730455.5000         1.3931        10.9911
   730455.6250         1.7051        16.6662
   730455.7500         2.2825        15.8722
   730455.8750         2.8168        15.3848
   730456.0000         3.0818        15.1511
   730456.1250         3.0701        15.1516
   730456.2500         2.9484        14.9255
   730456.3750         2.7991        14.4933
   730456.5000         2.6578        13.8897
   730456.6250         2.5025        13.5135
   730456.7500         2.3691        13.3343
   730456.8750         2.2235        12.8199
   730457.0000         2.0961        12.5008
   730457.1250         2.0076        12.3454
   730457.2500         2.0036        12.1949
   730457.3750         2.0431        15.1532
   730457.5000         2.0388        14.9240
   730457.6250         1.9996        13.8878
   730457.7500         1.9349        13.6985
   730457.8750         1.8582        13.5126
   730458.0000         1.7897        13.1591
   730458.1250         1.8526        12.8212
   730458.2500         2.1843        12.8201
   730458.3750         2.5456        12.9864
   730458.5000         2.7617        12.8204
   730458.6250         2.8560        12.5000
   730458.7500         2.7402        12.3460
   730458.8750         2.5377        12.1945
   730459.0000         2.3983        11.7641
   730459.1250         2.2098        11.3631
   730459.2500         2.0529        11.2368
   730459.3750         1.9485        11.2353
   730459.5000         1.8426        11.2360
   730459.6250         1.7582        11.2362
   730459.7500         1.6738        11.3641
   730459.8750         1.5773        11.2351
   730460.0000         1.4773        11.1108
   730460.1250         1.3735        11.1132
   730460.2500         1.2674        11.1132
   730460.3750         1.1771        10.9914
   730460.5000         1.0962        10.6373
   730460.6250         0.9960        10.5249
   730460.7500         0.9060        10.3112
   730460.8750         0.8532        10.0053
   730461.0000         0.8119         9.6203
   730461.1250         0.8607         9.7096
   730461.2500         1.0962        16.6648
   730461.3750         1.4870        15.8716
   730461.5000         2.0412        14.9268
   730461.6250         2.4593        14.0842
   730461.7500         2.5437        13.5132
   730461.8750         2.5731        13.1573
   730462.0000         2.6224        12.5003
   730462.1250         2.6674        12.3455
   730462.2500         2.8442        16.6662
   730462.3750         3.1251        16.3935
   730462.5000         3.3922        15.8732
   730462.6250         3.4708        15.6253
   730462.7500         3.3823        15.6245
   730462.8750         3.1977        15.3843
   730463.0000         3.1389        15.1520
   730463.1250         3.4117        14.7053
   730463.2500         4.2091        14.7054
   730463.3750         5.0165        15.1515
   730463.5000         5.4446        16.3934
   730463.6250         5.4229        16.6664
   730463.7500         5.4504        16.3934
   730463.8750         5.4721        16.1291
   730464.0000         5.5271        15.1515
   730464.1250         5.5801        14.9254
   730464.2500         5.4898        14.9255
   730464.3750         5.3110        14.9253
   730464.5000         5.0006        14.9252
   730464.6250         4.6334        14.9254
   730464.7500         4.2013        14.7059
   730464.8750         3.8635        14.4924
   730465.0000         4.0796        13.6987
   730465.1250         4.4016        13.3332
   730465.2500         4.4626        12.1952
   730465.3750         4.4980        11.6281
   730465.5000         4.6689        11.4944
   730465.6250         4.6570        11.6279
   730465.7500         4.6550        11.7644
   730465.8750         4.5214        12.0480
   730466.0000         4.6236        12.3456
   730466.1250         4.7278        12.6585
   730466.2500         5.1009        12.9871
   730466.3750         6.6681        13.1579
   730466.5000         6.8979        13.3333
   730466.6250         6.1575        12.9871
   730466.7500         5.8473        12.6584
   730466.8750         5.5369        12.5001
   730467.0000         5.0498        12.5000
   730467.1250         4.5941        12.4997
   730467.2500         4.2150        12.4996
   730467.3750         3.9284        12.3456
   730467.5000         3.7928        12.3455
   730467.6250         3.6435        12.1948
   730467.7500         3.4924        12.1952
   730467.8750         3.4080        12.1954
   730468.0000         3.3157        12.0484
   730468.1250         3.3096        12.0480
   730468.2500         3.4590        12.0484
   730468.3750         3.3275        11.6281
   730468.5000         3.0680        11.4938
   730468.6250         2.7756        11.3639
   730468.7500         2.5672        11.3630
   730468.8750         2.4278        11.2356
   730469.0000         2.2454        11.2366
   730469.1250         2.0274        10.9901
   730469.2500         1.8762        10.7536
   730469.3750         1.8036        10.5275
   730469.5000         1.7776        10.4156
   730469.6250         2.0235        10.3101
   730469.7500         2.4967         7.2996
   730469.8750         2.9759         8.4035
   730470.0000         3.0426         9.0910
   730470.1250         3.0308         9.3456
   730470.2500         2.9581         9.4338
   730470.3750         2.7695         9.3455
   730470.5000         2.5181        11.2353
   730470.6250         2.2846        11.1112
   730470.7500         2.1843        11.1110
   730470.8750         1.9763        11.1114
   730471.0000         1.7149        10.9886
   730471.1250         1.5184        10.8684
   730471.2500         1.3676        16.9533
   730471.3750         1.2592        16.3921
   730471.5000         1.1926        16.1303
   730471.6250         1.1020        15.3824
   730471.7500         1.0925        14.9276
   730471.8750         1.4951        14.7067
   730472.0000         2.3691        15.1524
   730472.1250         3.6279        13.8888
   730472.2500         3.9715        13.3330
   730472.3750         3.9440        12.9867
   730472.5000         4.0188        12.3457
   730472.6250         3.9990        12.0479
   730472.7500         3.9067        11.4941
   730472.8750         3.7378        11.3635
   730473.0000         3.5649        11.3634
   730473.1250         3.6770        11.2359
   730473.2500         4.0305        10.8695
   730473.3750         4.2524        10.9891
   730473.5000         3.9735        11.1111
   730473.6250         3.6142        11.2361
   730473.7500         3.3137        11.2363
   730473.8750         3.1506        11.4942
   730474.0000         2.8324        13.1575
   730474.1250         2.4573        12.8202
   730474.2500         2.1470        12.3455
   730474.3750         1.9154        12.1957
   730474.5000         1.7167        12.0468
   730474.6250         1.5263        11.7640
   730474.7500         1.3851        11.2366
   730474.8750         1.2806        11.1084
   730475.0000         1.1825        11.1093
   730475.1250         1.0866        10.8715
   730475.2500         1.0024        10.3127
   730475.3750         0.9533        10.2078
   730475.5000         0.8881        10.1013
   730475.6250         0.8333        10.0018
   730475.7500         0.8551         9.9053
   730475.8750         0.8980         9.9018
   730476.0000         1.0174         9.9973
   730476.1250         1.1906         9.5243
   730476.2500         1.2949         9.3477
   730476.3750         1.3224         9.2610
   730476.5000         1.3303         9.2611
   730476.6250         1.2887         9.2588
   730476.7500         1.2949         9.2610
   730476.8750         1.4221        11.9027
   730477.0000         1.9584        12.3447
   730477.1250         2.6028        12.6585
   730477.2500         3.0093        12.3459
   730477.3750         3.0013        12.0480
   730477.5000         2.7580        11.9053
   730477.6250         2.5162        12.0479
   730477.7500         2.3276        12.1944
   730477.8750         2.1924        12.1960
   730478.0000         2.1570        12.0490
   730478.1250         2.1982        12.0487
   730478.2500         2.3749        12.0483
   730478.3750         2.8128        12.3457
   730478.5000         3.6867        14.2853
   730478.6250         4.4646        14.7062
   730478.7500         4.8023        14.4927
   730478.8750         5.0498        14.4928
   730479.0000         5.2736        14.4925
   730479.1250         5.7313        14.4928
   730479.2500         6.7309        15.3845
   730479.3750         7.2868        15.1515
   730479.5000         7.0550        14.9253
   730479.6250         6.8449        14.7060
   730479.7500         6.5582        14.7059
   730479.8750         6.3009        14.7058
   730480.0000         6.0514        14.9253
   730480.1250         5.7844        14.9255
   730480.2500         6.0888        15.1517
   730480.3750         7.8112        14.9253
   730480.5000         8.1608        15.1516
   730480.6250         7.6011        15.1516
   730480.7500         7.1926        15.1515
   730480.8750         7.0688        15.3846
   730481.0000         6.9294        15.6250
   730481.1250         6.6289        15.3846
   730481.2500         6.1359        15.3847
   730481.3750         5.7686        15.1514
   730481.5000         5.4132        14.9254
   730481.6250         5.7921        14.9251
   730481.7500         9.9303        13.8889
   730481.8750        12.2262        15.3846
   730482.0000        10.8986        15.3846
   730482.1250         8.7520        14.9254
   730482.2500         7.4184        14.2856
   730482.3750         6.5091        13.6987
   730482.5000         5.8079        13.5134
   730482.6250         5.1775        13.3335
   730482.7500         4.6747        13.1579
   730482.8750         4.3055        12.6583
   730483.0000         3.9657        12.4999
   730483.1250         3.6319        12.5002
   730483.2500         3.3195        12.3455
   730483.3750         3.0857        12.4996
   730483.5000         2.9227        12.4996
   730483.6250         2.7911        12.6578
   730483.7500         2.6303        12.6586
   730483.8750         2.4397        12.6584
   730484.0000         2.2414        12.6587
   730484.1250         2.0451        12.5013
   730484.2500         1.9037        12.3470
   730484.3750         1.8387        12.1950
   730484.5000         1.8013        12.1947
   730484.6250         1.7463        12.0478
   730484.7500         1.6719        11.6287
   730484.8750         1.6110        11.3643
   730485.0000         1.5990        11.3631
   730485.1250         1.5794        11.2356
   730485.2500         1.7897        10.9900
   730485.3750         2.0607        10.5265
   730485.5000         2.2964        10.0005
   730485.6250         2.4790        10.1013
   730485.7500         2.5870        13.5139
   730485.8750         2.5731        13.6977
   730486.0000         2.4671        13.8883
   730486.1250         2.3062        13.5139
   730486.2500         2.1589        13.3339
   730486.3750         2.0314        12.6593
   730486.5000         1.9329        12.4993
   730486.6250         2.0235        12.5012
   730486.7500         2.3375        14.2857
   730486.8750         2.6497        13.5128
   730487.0000         2.9071        13.5136
   730487.1250         3.1486        16.6661
   730487.2500         3.2548        15.8731
   730487.3750         3.2607        15.3850
   730487.5000         3.2528        15.3850
   730487.6250         3.2861        15.6248
   730487.7500         3.3607        15.8728
   730487.8750         3.3648        15.6253
   730488.0000         3.2802        15.6251
   730488.1250         3.1369        15.1514
   730488.2500         2.9955        14.9251
   730488.3750         2.8580        14.7056
   730488.5000         2.7539        14.0845
   730488.6250         2.6674        13.8885
   730488.7500         2.6617        13.8896
   730488.8750         2.7440        14.0840
   730489.0000         3.0268        14.2852
   730489.1250         3.3569        16.1295
   730489.2500         3.4569        15.3843
   730489.3750         3.4335        14.9256
   730489.5000         3.3411        14.7060
   730489.6250         3.2115        14.0843
   730489.7500         3.0584        13.8890
   730489.8750         2.9405        13.5135
   730490.0000         2.8540        12.9870
   730490.1250         2.6910        12.8203
   730490.2500         2.6617        12.8211
   730490.3750         3.0329        13.3337
   730490.5000         3.3629        13.8893
   730490.6250         3.4846        14.4931
   730490.7500         3.3785        14.7062
   730490.8750         3.1605        14.7063
   730491.0000         3.0505        14.7061
   730491.1250         3.0955        14.4923
   730491.2500         3.4000        14.2856
   730491.3750         4.1483        15.1511
   730491.5000         5.0321        17.8567
   730491.6250         5.4250        17.8572
   730491.7500         5.5055        17.8573
   730491.8750         5.4347        17.8571
   730492.0000         5.1892        16.9489
   730492.1250         4.8239        16.3936
   730492.2500         4.4587        16.1291
   730492.3750         4.0384        15.1517
   730492.5000         3.6750        14.9252
   730492.6250         3.3490        14.7061
   730492.7500         3.0308        13.8886
   730492.8750         2.7402        13.5139
   730493.0000         2.4651        13.3329
   730493.1250         2.2432        13.1574
   730493.2500         2.2000        12.6576
   730493.3750         2.3866        12.4999
   730493.5000         2.9562        16.1293
   730493.6250         3.7751        15.8727
   730493.7500         4.5313        16.3936
   730493.8750         5.1401        16.6664
   730494.0000         5.4642        17.2413
   730494.1250         5.5545        17.8569
   730494.2500         5.6410        17.8572
   730494.3750         5.5643        17.8570
   730494.5000         5.3739        17.8572
   730494.6250         5.1519        17.8570
   730494.7500         4.9084        17.5439
   730494.8750         4.5784        16.6662
   730495.0000         4.2622        16.3932
   730495.1250         3.9834        16.1292
   730495.2500         3.6142        15.3849
   730495.3750         3.2961        14.9258
   730495.5000         3.0740        14.7058
   730495.6250         2.8344        14.4924
   730495.7500         2.5812        13.6991
   730495.8750         2.3826        13.5128
   730496.0000         2.1883        13.3334
   730496.1250         2.0607        13.1584
   730496.2500         2.2275        12.8201
   730496.3750         2.7991        20.4088
   730496.5000         3.4157        18.8675
   730496.6250         3.6926        17.8567
   730496.7500         3.6455        16.6662
   730496.8750         3.4687        16.3931
   730497.0000         3.2900        16.1288
   730497.1250         3.0466        15.1516
   730497.2500         2.9189        14.9256
   730497.3750         2.7736        14.7059
   730497.5000         2.6282        14.7058
   730497.6250         2.5320        14.0847
   730497.7500         2.4710        13.6978
   730497.8750         2.4887        13.6982
   730498.0000         2.5556        13.6992
   730498.1250         2.6713        13.6983
   730498.2500         2.7617        16.3933
   730498.3750         2.8599        16.3934
   730498.5000         2.9288        16.1295
   730498.6250         2.8914        15.6251
   730498.7500         2.7675        15.1509
   730498.8750         2.6752        14.9245
   730499.0000         2.6833        14.7061
   730499.1250         2.5301        14.4935
   730499.2500         2.3159        13.6983
   730499.3750         2.1530        13.5135
   730499.5000         2.0646        13.3333
   730499.6250         2.0215        13.1587
   730499.7500         1.9624        12.6582
   730499.8750         1.8603        12.3459
   730500.0000         1.7111        12.1959
   730500.1250         1.5753        12.0464
   730500.2500         1.4221        11.9027
   730500.3750         1.2887        11.2354
   730500.5000         1.0237        11.1117
   730500.6250         0.7859        11.1093
   730500.7500         0.8217        10.9939
   730500.8750         0.9806        10.4185
   730501.0000         1.0415         5.2922
   730501.1250         0.9432         5.3195
   730501.2500         1.0276         5.1817
   730501.3750         1.0807         5.3484
   730501.5000         0.9984         5.5882
   730501.6250         0.9474         5.6841
   730501.7500         1.0338         5.5887
   730501.8750         1.0984         5.6185
   730502.0000         0.8998        16.6644
   730502.1250         0.8466        16.3887
   730502.2500         0.8845        16.1346
   730502.3750         0.9235        15.8738
   730502.5000         0.9608        15.1517
   730502.6250         0.9533        14.7116
   730502.7500         1.0040        14.4926
